home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
1.8333333333333333,1.1666666666666667,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.16666666666666666,1.5,0.6666666666666666,1,0.8,0.16666666666666666,0.0,1.0,2,germany,2020-11-07,Union Berlin,Bielefeld
2.1666666666666665,0.3333333333333333,4.0,1.5,0.8333333333333334,0.8333333333333334,2.5,2.5,1,0.3125,0.47058823529411764,2.0,2.0,0,germany,2020-11-07,Dortmund,Bayern Munich
0.8333333333333334,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.16666666666666666,0.3333333333333333,1.3333333333333333,1.1666666666666667,1,0.5333333333333333,0.2777777777777778,1.0,3.0,2,germany,2020-11-08,Wolfsburg,Hoffenheim
1.6666666666666667,0.8333333333333334,1.5,1.3333333333333333,0.5,0.5,2.0,1.8333333333333333,1,0.3125,0.375,4.0,2.0,2,germany,2020-11-08,Leverkusen,M'gladbach
1.8571428571428572,1.8571428571428572,2.142857142857143,0.7142857142857143,0.2857142857142857,0.7142857142857143,1.0,2.142857142857143,1,0.3,0.5,1.0,1.0,0,germany,2020-11-21,Hertha,Dortmund
1.7142857142857142,1.7142857142857142,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.42857142857142855,1.5714285714285714,1.4285714285714286,1,0.375,0.45454545454545453,1.0,7.0,1,germany,2020-11-21,M'gladbach,Augsburg
1.4285714285714286,1.7142857142857142,2.142857142857143,0.5714285714285714,0.2857142857142857,0.7142857142857143,1.4285714285714286,2.2857142857142856,1,0.3333333333333333,0.2727272727272727,3.0,2.0,1,germany,2020-11-21,Ein Frankfurt,RB Leipzig
0.7142857142857143,3.142857142857143,1.0,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,1.5714285714285714,1,0.42857142857142855,0.4,0.0,1.0,0,germany,2020-11-21,Schalke 04,Wolfsburg
3.857142857142857,1.5714285714285714,1.2857142857142858,1.2857142857142858,0.8571428571428571,0.2857142857142857,2.5714285714285716,1.4285714285714286,1,0.1875,0.4,1.0,3.0,1,germany,2020-11-21,Bayern Munich,Werder Bremen
1.5714285714285714,1.7142857142857142,1.8571428571428572,1.2857142857142858,0.2857142857142857,0.2857142857142857,1.0,1.4285714285714286,1,0.5714285714285714,0.42857142857142855,3.0,2.0,1,germany,2020-11-21,Hoffenheim,Stuttgart
0.5714285714285714,2.142857142857143,2.0,1.1428571428571428,0.14285714285714285,0.5714285714285714,0.5714285714285714,2.142857142857143,1,0.5,0.36363636363636365,0.0,1.0,0,germany,2020-11-21,Bielefeld,Leverkusen
1.1428571428571428,2.2857142857142856,1.0,2.857142857142857,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,1,0.3,0.34782608695652173,0.0,1.0,0,germany,2020-11-22,Freiburg,Mainz
1.0,1.7142857142857142,2.2857142857142856,1.0,0.0,0.42857142857142855,0.42857142857142855,1.7142857142857142,1,0.36363636363636365,0.2727272727272727,1.0,2.0,0,germany,2020-11-22,FC Koln,Union Berlin
1.125,0.625,1.25,1.25,0.375,0.25,1.75,1.375,1,0.46153846153846156,0.6666666666666666,2.0,6.0,2,germany,2020-11-27,Wolfsburg,Werder Bremen
1.625,1.625,0.625,3.0,0.375,0.0,1.5,0.375,1,0.45,0.14285714285714285,2.0,3.0,2,germany,2020-11-28,M'gladbach,Schalke 04
2.25,1.0,1.375,1.625,0.5,0.25,1.875,1.375,1,0.4375,0.38461538461538464,2.0,3.0,1,germany,2020-11-28,Union Berlin,Ein Frankfurt
2.0,0.625,0.625,2.125,0.625,0.125,2.125,0.5,1,0.4375,0.21428571428571427,2.0,2.0,2,germany,2020-11-28,RB Leipzig,Bielefeld
2.0,1.5,3.5,1.5,0.25,0.75,1.375,2.375,1,0.25,0.4,0.0,0.0,0,germany,2020-11-28,Stuttgart,Bayern Munich
1.25,1.375,1.125,2.375,0.375,0.125,1.375,0.75,1,0.18181818181818182,0.45454545454545453,3.0,1.0,1,germany,2020-11-28,Augsburg,Freiburg
2.5,0.875,1.0,1.75,0.75,0.0,2.25,0.375,1,0.26666666666666666,0.625,1.0,2.0,0,germany,2020-11-28,Dortmund,FC Koln
2.0,1.125,1.875,2.25,0.625,0.25,2.25,0.875,1,0.13333333333333333,0.5,2.0,1.0,1,germany,2020-11-29,Leverkusen,Hertha
1.25,2.625,1.75,1.875,0.125,0.25,0.5,1.0,1,0.36363636363636365,0.5,0.0,3.0,1,germany,2020-11-29,Mainz,Hoffenheim
1.6666666666666667,2.0,2.3333333333333335,1.2222222222222223,0.2222222222222222,0.4444444444444444,0.8888888888888888,1.7777777777777777,1,0.6363636363636364,0.2,1.0,6.0,2,germany,2020-12-04,Hertha,Union Berlin
1.1111111111111112,2.2222222222222223,1.8888888888888888,1.5555555555555556,0.1111111111111111,0.4444444444444444,0.7777777777777778,1.6666666666666667,1,0.30434782608695654,0.3333333333333333,1.0,2.0,1,germany,2020-12-05,Freiburg,M'gladbach
0.6666666666666666,2.111111111111111,1.2222222222222223,2.4444444444444446,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.5555555555555556,1,0.4166666666666667,0.3125,3.0,2.0,2,germany,2020-12-05,Bielefeld,Mainz
1.5555555555555556,1.7777777777777777,2.3333333333333335,1.0,0.2222222222222222,0.6666666666666666,1.3333333333333333,2.0,1,0.1,0.29411764705882354,6.0,1.0,1,germany,2020-12-05,Ein Frankfurt,Dortmund
1.1111111111111112,1.6666666666666667,1.5555555555555556,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.6666666666666666,1.8888888888888888,1,0.42857142857142855,0.35294117647058826,0.0,1.0,1,germany,2020-12-05,FC Koln,Wolfsburg
3.4444444444444446,1.4444444444444444,2.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,2.4444444444444446,2.2222222222222223,1,0.5454545454545454,0.4444444444444444,0.0,1.0,1,germany,2020-12-05,Bayern Munich,RB Leipzig
0.6666666666666666,3.111111111111111,1.7777777777777777,1.0,0.0,0.5555555555555556,0.3333333333333333,2.111111111111111,1,0.2857142857142857,0.36,2.0,3.0,0,germany,2020-12-06,Schalke 04,Leverkusen
1.4444444444444444,1.6666666666666667,1.8888888888888888,1.6666666666666667,0.2222222222222222,0.2222222222222222,1.2222222222222223,1.2222222222222223,1,0.26666666666666666,0.5833333333333334,4.0,4.0,0,germany,2020-12-06,Werder Bremen,Stuttgart
1.6666666666666667,1.7777777777777777,1.2222222222222223,1.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,1.3333333333333333,1,0.6363636363636364,0.21428571428571427,0.0,1.0,2,germany,2020-12-07,Hoffenheim,Augsburg
1.6,1.0,1.5,1.7,0.4,0.2,1.8,1.3,1,0.47058823529411764,0.5,5.0,2.0,2,germany,2020-12-11,Wolfsburg,Ein Frankfurt
1.9,1.6,1.8,1.9,0.4,0.3,1.6,1.1,1,0.2222222222222222,0.3,3.0,2.0,1,germany,2020-12-12,M'gladbach,Hertha
2.1,0.9,1.4,1.7,0.6,0.2,2.1,1.1,1,0.4375,0.25,3.0,1.0,2,germany,2020-12-12,RB Leipzig,Werder Bremen
1.2,2.4,1.1111111111111112,1.5555555555555556,0.1,0.1111111111111111,0.5,0.7777777777777778,1,0.25,0.6,4.0,7.0,0,germany,2020-12-12,Mainz,FC Koln
2.2,1.4,3.4,1.6,0.4,0.7,1.6,2.3,1,0.42857142857142855,0.3125,3.0,2.0,1,germany,2020-12-12,Union Berlin,Bayern Munich
2.2,1.0,1.9,1.6,0.6,0.3,1.9,1.4,1,0.3076923076923077,0.5263157894736842,2.0,3.0,0,germany,2020-12-12,Dortmund,Stuttgart
1.2,2.2,0.8,2.0,0.1,0.2,0.8,0.7,1,0.4117647058823529,0.16666666666666666,3.0,0.0,2,germany,2020-12-12,Freiburg,Bielefeld
1.2,1.5,0.6,3.1,0.3,0.0,1.2,0.3,1,0.4444444444444444,0.25,6.0,4.0,1,germany,2020-12-13,Augsburg,Schalke 04
2.111111111111111,1.0,1.8,1.7,0.6666666666666666,0.3,2.3333333333333335,1.2,1,0.5714285714285714,0.3333333333333333,3.0,12.0,2,germany,2020-12-13,Leverkusen,Hoffenheim
2.0,1.6,2.2,1.2,0.3,0.4,1.4,1.7,1,0.42857142857142855,0.375,3.0,3.0,1,germany,2020-12-15,Stuttgart,Union Berlin
1.5,1.9,1.1,2.1,0.2,0.1,0.9,0.5,1,0.0,0.0,3.0,1.0,1,germany,2020-12-15,Hertha,Mainz
1.1,1.8,2.0,1.5,0.1,0.5,0.8,1.6,1,0.375,0.5625,3.0,2.0,0,germany,2020-12-15,Werder Bremen,Dortmund
1.3,1.8,1.9,1.6,0.1,0.4,1.0,1.6,1,0.3333333333333333,0.4444444444444444,9.0,4.0,1,germany,2020-12-15,Ein Frankfurt,M'gladbach
0.8,2.5,1.3,2.1,0.0,0.2,0.4,1.0,1,0.18181818181818182,0.4166666666666667,2.0,1.0,0,germany,2020-12-16,Schalke 04,Freiburg
3.4,1.3,1.8,1.1,0.7,0.5,2.4,2.0,1,0.14285714285714285,0.3888888888888889,3.0,1.0,2,germany,2020-12-16,Bayern Munich,Wolfsburg
0.7,2.1,1.2,1.7,0.2,0.2,0.6,1.0,1,0.15384615384615385,0.2222222222222222,1.0,2.0,0,germany,2020-12-16,Bielefeld,Augsburg
1.1,1.4,2.3,1.0,0.2,0.7,1.0,2.4,1,0.125,0.4666666666666667,1.0,1.0,0,germany,2020-12-16,FC Koln,Leverkusen
1.6,1.9,2.0,0.8,0.2,0.6,0.9,2.1,1,0.375,0.6,2.0,0.0,0,germany,2020-12-16,Hoffenheim,RB Leipzig
2.3,1.3,2.2,1.4,0.4,0.6,1.7,1.9,1,0.38461538461538464,0.23529411764705882,1.0,1.0,2,germany,2020-12-18,Union Berlin,Dortmund
2.6,0.9,2.8,1.4,0.8,0.7,2.6,2.4,1,0.3333333333333333,0.2,1.0,1.0,0,germany,2020-12-19,Leverkusen,Bayern Munich
2.0,0.7,1.0,1.5,0.7,0.2,2.3,1.0,1,0.4,0.2,1.0,0.0,1,germany,2020-12-19,RB Leipzig,FC Koln
2.2,1.6,1.2,1.9,0.4,0.1,1.7,0.6,1,0.3125,0.3333333333333333,4.0,3.0,0,germany,2020-12-19,M'gladbach,Hoffenheim
0.7,2.4,0.6,2.2,0.0,0.1,0.4,0.3,1,0.4166666666666667,0.3333333333333333,6.0,5.0,0,germany,2020-12-19,Schalke 04,Bielefeld
1.0,1.6,1.5,2.0,0.2,0.1,1.0,1.0,1,0.25,0.375,1.0,4.0,0,germany,2020-12-19,Augsburg,Ein Frankfurt
1.0,1.8,1.1,1.6,0.1,0.1,0.6,0.8,1,0.1,0.5,2.0,2.0,0,germany,2020-12-19,Mainz,Werder Bremen
1.2,1.9,1.4,1.6,0.2,0.2,1.0,1.0,1,0.5,0.2727272727272727,0.0,0.0,2,germany,2020-12-20,Freiburg,Hertha
1.8,1.2,2.0,1.5,0.5,0.3,1.9,1.5,1,0.2857142857142857,0.1,2.0,3.0,2,germany,2020-12-20,Wolfsburg,Stuttgart
1.8,1.6,1.6,0.7,0.2,0.6,1.2,2.1,1,0.09090909090909091,0.391304347826087,2.0,1.0,0,germany,2021-01-02,Stuttgart,RB Leipzig
1.1,1.5,2.1,1.4,0.2,0.4,1.0,1.7,1,0.18181818181818182,0.2,2.0,4.0,0,germany,2021-01-02,Werder Bremen,Union Berlin
1.3,1.8,1.5,1.9,0.2,0.3,0.9,1.2,1,0.42857142857142855,0.5,2.0,2.0,0,germany,2021-01-02,Hoffenheim,Freiburg
1.2,1.6,0.6,2.4,0.2,0.0,1.0,0.3,1,0.47619047619047616,0.36363636363636365,2.0,2.0,2,germany,2021-01-02,Hertha,Schalke 04
1.6,1.9,2.6,1.0,0.2,0.8,1.2,2.5,1,0.36363636363636365,0.18181818181818182,0.0,0.0,2,germany,2021-01-02,Ein Frankfurt,Leverkusen
0.7,2.1,2.2,1.7,0.2,0.4,0.6,1.6,1,0.0,0.30434782608695654,2.0,1.0,0,germany,2021-01-02,Bielefeld,M'gladbach
1.0,1.4,1.0,1.6,0.2,0.2,1.1,1.0,1,0.15384615384615385,0.3333333333333333,2.0,3.0,0,germany,2021-01-02,FC Koln,Augsburg
2.2,1.6,1.9,1.2,0.5,0.6,1.6,2.1,1,0.4666666666666667,0.21739130434782608,3.0,1.0,2,germany,2021-01-03,Dortmund,Wolfsburg
2.6,1.4,1.0,1.8,0.7,0.1,2.4,0.6,1,0.6,0.5384615384615384,2.0,1.0,2,germany,2021-01-03,Bayern Munich,Mainz
2.0,1.6,2.7,1.3,0.4,0.7,1.6,2.4,1,0.4444444444444444,0.25,1.0,1.0,2,germany,2021-01-08,M'gladbach,Bayern Munich
1.5,0.7,2.0,1.6,0.6,0.5,2.1,1.6,1,0.3076923076923077,0.4375,0.0,2.0,0,germany,2021-01-09,RB Leipzig,Dortmund
1.8,1.6,0.9,1.4,0.4,0.2,1.5,1.0,1,0.46153846153846156,0.3333333333333333,0.0,0.0,2,germany,2021-01-09,Freiburg,FC Koln
2.6,1.2,1.0,1.7,0.7,0.1,2.2,0.7,1,0.23076923076923078,0.25,2.0,2.0,1,germany,2021-01-09,Leverkusen,Werder Bremen
1.2,1.9,1.6,1.9,0.1,0.2,0.6,1.2,1,0.0,0.4375,2.0,1.0,0,germany,2021-01-09,Mainz,Ein Frankfurt
0.6,2.3,1.4,2.0,0.0,0.2,0.3,0.9,1,0.38461538461538464,0.2631578947368421,2.0,4.0,2,germany,2021-01-09,Schalke 04,Hoffenheim
2.2,1.3,1.8,1.3,0.5,0.6,1.9,2.0,1,0.42857142857142855,0.4166666666666667,3.0,4.0,1,germany,2021-01-09,Union Berlin,Wolfsburg
0.6,1.8,1.5,1.4,0.2,0.3,0.6,1.3,1,0.15384615384615385,0.5454545454545454,1.0,1.0,2,germany,2021-01-10,Bielefeld,Hertha
1.1,1.6,1.7,1.6,0.3,0.2,1.2,1.1,1,0.26666666666666666,0.39285714285714285,6.0,2.0,0,germany,2021-01-10,Augsburg,Stuttgart
2.3,1.4,2.4,1.2,0.5,0.6,1.9,2.0,1,0.18181818181818182,0.3076923076923077,1.0,2.0,2,germany,2021-01-15,Union Berlin,Leverkusen
2.1,1.7,1.0,1.8,0.5,0.1,1.6,0.6,1,0.3888888888888889,0.3333333333333333,1.0,2.0,1,germany,2021-01-16,Dortmund,Mainz
