home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
1.6666666666666667,2.0,2.2,1.0,0.5,0.4,1.6666666666666667,1.8,1,0.375,0.6,2,2,1,italy,2020-11-08,Lazio,Juventus
2.8333333333333335,2.1666666666666665,2.5,1.6666666666666667,0.6666666666666666,0.5,2.0,1.8333333333333333,1,0.4,0.2727272727272727,1,3,1,italy,2020-11-08,Atalanta,Inter
1.0,2.0,2.1666666666666665,1.1666666666666667,0.16666666666666666,0.5,0.8333333333333334,2.0,1,0.625,0.5789473684210527,1,0,0,italy,2020-11-08,Genoa,Roma
2.0,2.6666666666666665,1.0,2.8333333333333335,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,1,0.16666666666666666,0.25,3,7,1,italy,2020-11-08,Torino,Crotone
1.8333333333333333,2.0,2.8,0.8,0.3333333333333333,0.8,1.0,2.4,1,0.5714285714285714,0.4444444444444444,3,0,0,italy,2020-11-08,Bologna,Napoli
2.3333333333333335,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.3333333333333333,2.6666666666666665,1.5,1,0.4090909090909091,0.5,1,3,1,italy,2020-11-08,Milan,Verona
2.0,1.0,2.0,2.142857142857143,0.3333333333333333,0.42857142857142855,1.6666666666666667,1.4285714285714286,1,0.5714285714285714,0.0,3,2,2,italy,2020-11-21,Juventus,Cagliari
0.8571428571428571,2.4285714285714284,1.5714285714285714,1.8571428571428572,0.0,0.42857142857142855,0.2857142857142857,1.5714285714285714,1,0.46153846153846156,0.6428571428571429,3,4,0,italy,2020-11-21,Crotone,Lazio
1.5714285714285714,2.142857142857143,2.5714285714285716,2.0,0.2857142857142857,0.5714285714285714,1.1428571428571428,1.8571428571428572,1,0.42857142857142855,0.5,3,3,1,italy,2020-11-21,Spezia,Atalanta
1.0,0.7142857142857143,2.5714285714285716,1.2857142857142858,0.2857142857142857,0.5714285714285714,1.4285714285714286,2.142857142857143,1,0.5,0.45454545454545453,1,3,0,italy,2020-11-22,Verona,Sassuolo
2.2857142857142856,1.1428571428571428,1.1428571428571428,1.8571428571428572,0.5714285714285714,0.14285714285714285,2.142857142857143,0.8571428571428571,1,0.5384615384615384,0.5,0,0,2,italy,2020-11-22,Roma,Parma
