home_goals_scored_avg,home_goals_conceded_avg,away_goals_scored_avg,away_goals_conceded_avg,home_win_rate,away_win_rate,home_form_points,away_form_points,home_advantage,home_shot_accuracy,away_shot_accuracy,home_discipline,away_discipline,outcome,League,date,home_team,away_team
0.9,1.9,2.0,0.6,0.2,0.6,0.7,2.1,1,0.625,0.2,4,1,1,france,2020-11-29,St Etienne,Lille
1.5,1.2,0.5,1.9,0.5,0.0,1.7,0.4,1,0.28,0.4,3,3,0,france,2020-11-29,Nice,Dijon
1.8,1.4,0.7,1.9,0.6,0.2,1.9,0.8,1,0.2631578947368421,0.2857142857142857,1,4,2,france,2020-11-29,Monaco,Nimes
1.2,1.9,1.7,1.5,0.2,0.5,0.8,1.7,1,0.2222222222222222,0.17647058823529413,2,1,0,france,2020-11-29,Lorient,Montpellier
1.6,1.5,1.5,1.9,0.5,0.5,1.8,1.6,1,0.35714285714285715,0.3684210526315789,2,2,0,france,2020-11-29,Lens,Angers
1.8,1.0,1.4,1.7,0.5,0.2,1.9,0.8,1,0.26666666666666666,0.18181818181818182,2,4,2,france,2020-11-29,Lyon,Reims
1.2,0.8,1.7,2.0,0.4,0.5,1.6,1.5,1,0.375,0.2727272727272727,2,1,0,france,2020-11-29,Metz,Brest
0.6,2.0,1.5,0.9,0.2,0.6,0.8,2.1,1,0.0,0.2222222222222222,6,7,0,france,2020-12-04,Nimes,Marseille
1.6,1.4,1.6,1.8,0.4,0.4,1.5,1.5,1,0.36363636363636365,0.5714285714285714,1,3,0,france,2020-12-05,Rennes,Lens
1.7,1.3,3.0,0.6,0.6,0.8,2.0,2.5,1,0.1111111111111111,0.42857142857142855,1,3,0,france,2020-12-05,Montpellier,Paris SG
1.2,0.9,1.7,0.9,0.4,0.5,1.6,1.9,1,0.38461538461538464,0.2631578947368421,4,3,0,france,2020-12-06,Metz,Lyon
1.4,1.9,1.4,1.4,0.2,0.4,0.8,1.4,1,0.16666666666666666,0.3076923076923077,1,2,1,france,2020-12-06,Reims,Nice
0.7,1.6,0.8,2.0,0.1,0.1,0.7,0.5,1,0.14285714285714285,0.25,0,1,1,france,2020-12-06,Dijon,St Etienne
1.0,1.3,1.9,1.6,0.3,0.6,1.2,1.8,1,0.2727272727272727,0.3333333333333333,0,3,2,france,2020-12-06,Bordeaux,Brest
1.7,2.0,0.9,1.9,0.5,0.1,1.6,0.5,1,0.2727272727272727,0.23076923076923078,3,0,2,france,2020-12-06,Angers,Lorient
2.0,0.7,1.9,1.3,0.5,0.6,1.9,1.9,1,0.45454545454545453,0.3333333333333333,3,0,2,france,2020-12-06,Lille,Monaco
1.3,1.6,1.3,1.9,0.3,0.2,1.2,0.7,1,0.13333333333333333,0.6428571428571429,3,2,0,france,2020-12-06,Nantes,Strasbourg
0.6,1.8,1.8,2.0,0.1,0.5,0.5,1.6,1,0.2,0.3333333333333333,3,3,1,france,2020-12-11,St Etienne,Angers
1.4,0.7,1.9,1.5,0.6,0.5,2.1,1.6,1,0.3333333333333333,0.4,3,2,2,france,2020-12-12,Marseille,Monaco
1.7,1.6,1.6,1.5,0.5,0.5,1.8,1.7,1,0.26666666666666666,0.6363636363636364,1,1,0,france,2020-12-12,Lens,Montpellier
2.1,0.8,1.1,1.3,0.5,0.4,1.9,1.4,1,0.3125,0.6,0,2,2,france,2020-12-13,Lille,Bordeaux
3.0,0.7,1.9,0.8,0.8,0.6,2.5,2.2,1,0.125,0.5555555555555556,4,4,0,france,2020-12-13,Paris SG,Lyon
0.7,1.8,0.4,1.8,0.1,0.2,0.5,0.8,1,0.35714285714285715,0.2857142857142857,2,0,2,france,2020-12-13,Lorient,Nimes
1.2,1.4,1.4,1.5,0.3,0.3,1.2,1.2,1,0.25,0.35294117647058826,2,1,0,france,2020-12-13,Nice,Rennes
1.1,1.9,0.7,1.4,0.2,0.1,0.9,0.8,1,0.3333333333333333,0.2857142857142857,2,2,1,france,2020-12-13,Nantes,Dijon
1.7,1.7,1.1,1.1,0.3,0.3,1.0,1.3,1,0.21052631578947367,0.42857142857142855,3,4,1,france,2020-12-13,Strasbourg,Metz
1.7,1.7,1.4,1.8,0.5,0.2,1.5,0.9,1,0.5454545454545454,0.36363636363636365,1,1,2,france,2020-12-13,Brest,Reims
0.8,1.4,2.1,0.9,0.1,0.5,0.9,1.9,1,0.14285714285714285,0.45454545454545453,0,0,0,france,2020-12-16,Dijon,Lille
1.7,1.5,1.3,1.2,0.6,0.3,1.9,1.4,1,0.2,0.5,3,3,0,france,2020-12-16,Montpellier,Metz
0.4,2.1,1.2,1.2,0.2,0.3,0.7,1.2,1,0.25,0.4,1,5,0,france,2020-12-16,Nimes,Nice
1.4,1.8,1.0,1.8,0.2,0.2,0.9,0.9,1,0.2857142857142857,0.3684210526315789,2,2,2,france,2020-12-16,Reims,Nantes
1.1,1.3,0.4,1.8,0.4,0.0,1.4,0.3,1,0.25,0.4,3,2,0,france,2020-12-16,Bordeaux,St Etienne
1.9,0.7,1.6,1.6,0.7,0.5,2.4,1.5,1,0.3793103448275862,0.2222222222222222,3,3,1,france,2020-12-16,Lyon,Brest
1.9,1.5,1.7,1.8,0.5,0.4,1.6,1.5,1,0.125,0.4444444444444444,5,4,0,france,2020-12-16,Monaco,Lens
2.9,0.8,0.8,1.5,0.7,0.2,2.2,0.8,1,0.32,0.3333333333333333,3,3,2,france,2020-12-16,Paris SG,Lorient
1.1,1.3,1.6,0.6,0.3,0.7,1.2,2.4,1,0.3125,0.1111111111111111,1,7,2,france,2020-12-16,Rennes,Marseille
1.7,1.6,1.8,1.9,0.5,0.2,1.7,0.8,1,0.2222222222222222,0.375,1,2,0,france,2020-12-16,Angers,Strasbourg
1.4,1.1,1.7,1.6,0.4,0.4,1.6,1.5,1,0.3076923076923077,0.16666666666666666,1,1,2,france,2020-12-19,Metz,Lens
1.6,0.8,1.7,1.8,0.6,0.3,2.1,1.2,1,0.46153846153846156,0.3333333333333333,1,3,1,france,2020-12-19,Marseille,Reims
1.3,0.9,2.1,0.9,0.4,0.7,1.5,2.4,1,0.1111111111111111,0.6428571428571429,1,1,0,france,2020-12-19,Nice,Lyon
2.2,0.8,2.5,0.7,0.6,0.7,2.1,2.2,1,0.3333333333333333,0.1111111111111111,0,2,1,france,2020-12-20,Lille,Paris SG
1.8,1.6,1.2,1.5,0.3,0.4,1.1,1.3,1,0.2727272727272727,0.5,2,1,0,france,2020-12-20,Strasbourg,Bordeaux
0.7,1.4,1.1,1.2,0.2,0.4,0.8,1.4,1,0.16666666666666666,0.25,1,2,0,france,2020-12-20,Lorient,Rennes
1.2,1.9,1.4,1.6,0.2,0.4,0.9,1.4,1,0.2,0.46153846153846156,3,0,1,france,2020-12-20,Nantes,Angers
0.6,1.4,1.6,1.6,0.1,0.4,0.8,1.3,1,0.08333333333333333,0.42857142857142855,2,1,0,france,2020-12-20,Dijon,Monaco
1.6,1.5,1.3,1.6,0.5,0.5,1.6,1.6,1,0.3888888888888889,0.36363636363636365,2,1,1,france,2020-12-20,Brest,Montpellier
0.6,1.7,0.3,2.2,0.1,0.2,0.6,0.6,1,0.47368421052631576,0.4,2,3,1,france,2020-12-20,St Etienne,Nimes
2.3,0.7,1.8,1.5,0.6,0.3,2.0,1.1,1,0.4444444444444444,0.2222222222222222,0,0,2,france,2020-12-23,Paris SG,Strasbourg
1.4,1.7,1.8,0.8,0.5,0.5,1.6,1.9,1,0.3333333333333333,0.7,3,2,0,france,2020-12-23,Montpellier,Lille
1.7,1.5,0.8,1.6,0.5,0.1,1.6,0.7,1,0.6666666666666666,0.3157894736842105,6,2,1,france,2020-12-23,Monaco,St Etienne
2.2,0.8,1.0,1.9,0.7,0.1,2.4,0.7,1,0.4782608695652174,0.21052631578947367,1,3,2,france,2020-12-23,Lyon,Nantes
1.3,1.2,1.6,1.7,0.5,0.3,1.6,1.2,1,0.3,0.45454545454545453,3,1,0,france,2020-12-23,Bordeaux,Reims
1.1,1.2,1.3,1.0,0.4,0.4,1.4,1.6,1,0.5,0.4,1,1,2,france,2020-12-23,Rennes,Metz
0.4,2.4,0.5,1.4,0.1,0.1,0.4,0.7,1,0.1111111111111111,0.26666666666666666,5,2,0,france,2020-12-23,Nimes,Dijon
1.2,1.2,0.6,1.6,0.3,0.2,1.2,0.7,1,0.75,0.24,6,4,1,france,2020-12-23,Nice,Lorient
1.6,1.7,1.7,1.7,0.4,0.4,1.4,1.4,1,0.3333333333333333,0.2727272727272727,0,2,2,france,2020-12-23,Lens,Brest
1.4,1.1,1.6,0.8,0.4,0.6,1.5,2.1,1,0.2,0.3,2,4,2,france,2020-12-23,Angers,Marseille
1.7,1.6,1.3,1.3,0.4,0.3,1.4,1.2,1,0.5454545454545454,0.46153846153846156,2,3,2,france,2021-01-06,Brest,Nice
0.5,1.7,1.8,1.6,0.1,0.5,0.5,1.6,1,0.4166666666666667,0.5294117647058824,4,3,0,france,2021-01-06,Lorient,Monaco
1.2,1.0,1.1,1.5,0.4,0.4,1.5,1.3,1,0.3,0.23076923076923078,1,2,1,france,2021-01-06,Metz,Bordeaux
